index,bank_key,bank_name,bank_address,bank_latitude,bank_longitude
869,bbva,Banco BBVA Chapinero Alto,Carrera 7 # 51A-16,4.637938125,-74.06328082
870,bbva,Banco BBVA Chicó Reservado,Carrera 11 # 94-64,4.67735759,-74.04598162
871,bbva,Cajero BBVA El Parque,Carrera 7 # 12-54,4.581542,-74.21969
872,bbva,Banco BBVA Avenida Jiménez,Avenida Jiménez # 8-65,4.60062823,-74.0754108
873,bbva,Banco BBVA Quinta Avenida,Carrera 7 # 71-52,4.6541564,-74.05559595
874,bbva,Banco BBVA Centro 93,Carrera 15 # 93-61,4.677516649,-74.05163119
875,bbva,Banco BBVA Prado Veraniego,Calle 129 # 45A-05,4.71552966,-74.05360754
876,bbva,Banco BBVA Kennedy Central,Carrera 78B # 26-24 Sur,4.62523043,-74.14781432
877,bbva,Banco BBVA Centro Suba,Calle 145 # 91-19,4.737745734305473,-74.08512890338898
878,scotiabank-colpatria,Scotiabank Colpatria Chicó,Calle 92 # 11-51,4.6733502,-74.0482444
879,scotiabank-colpatria,Scotiabank Colpatria Salitre,Calle 22B # 59-60,4.64301338,-74.10320789
880,scotiabank-colpatria,Scotiabank Colpatria Andino,Carrera 11 # 82-71,4.667104271495965,-74.05310332775115
881,scotiabank-colpatria,Scotiabank Colpatria Exito Kennedy,Carrera 78K # 37A-53 Sur,4.623697355,-74.15380532
882,scotiabank-colpatria,Scotiabank Colpatria Locatel Chapinero,Carrera 13 # 51-57,4.63848687,-74.06542226
883,scotiabank-colpatria,Scotiabank Colpatria Centro,Carrera 7 # 16-36,4.60273583,-74.07266472
884,scotiabank-colpatria,Scotiabank Colpatria Plaza de las Américas,Transversal 71D # 06-94 Sur,4.619442789548298,-74.13515746593475
885,scotiabank-colpatria,Scotiabank Colpatria Paralelo 108,Calle 108 # 45-30,4.69547912,-74.05625969
886,scotiabank-colpatria,Scotiabank Colpatria Paloquemao,Carrera 30 # 19,4.61952374,-74.08705096
887,scotiabank-colpatria,Scotiabank Colpatria Kennedy,Transversal 73D # 39A-48 Sur,4.61719303,-74.15167863
888,scotiabank-colpatria,Scotiabank Colpatria Santa Bárbara,Carrera 17 # 122-05,4.70124668,-74.0456083
889,scotiabank-colpatria,Scotiabank Colpatria Rosales,Calle 72 # 5-83,4.65386195,-74.05422249
890,scotiabank-colpatria,Scotiabank Colpatria Esperanza,Avenida La esperanza # 59-60,4.64477981,-74.10084881
891,scotiabank-colpatria,Scotiabank Colpatria Calle 93,Carrera 11 # 93-61,4.67473474,-74.04752787
892,scotiabank-colpatria,Scotiabank Colpatria 1 de Mayo,Avenida 1 de Mayo Calle 39 Sur,4.6172952,-74.15106804
893,scotiabank-colpatria,Cajero Scotiabank Colpatria Unicentro,Carrera 15 # 127-23,4.70471896706347,-74.0429131663914
894,scotiabank-colpatria,Scotiabank Colpatria Cedritos,Carrera 19 # 145-09,4.7268076,-74.04584431
895,scotiabank-colpatria,Scotiabank Colpatria Avenida Chile,Calle 72 # 8-67,4.65569168,-74.05673514
896,scotiabank-colpatria,Scotiabank Colpatria Metrópolis,Avenida Calle 68 # 75A-50,4.68038455,-74.08312849
897,scotiabank-colpatria,Scotiabank Colpatria Calle 26,Calle 26 # 69-63,4.65795827,-74.1069863
898,scotiabank-colpatria,Scotiabank Colpatria Locatel,Avenida Carrera 9 # 139-47,4.71721372,-74.032659
899,scotiabank-colpatria,Scotiabank Colpatria Lourdes,Carrera 13 # 63-39,4.64957917,-74.06358402
900,scotiabank-colpatria,Scotiabank Colpatria Calle 100,Carrera 9A # 99-02,4.68088959,-74.04201891
901,scotiabank-colpatria,Scotiabank Colpatria Santafé,Calle 185 # 45-03,4.762572524280281,-74.04525518417358
902,scotiabank-colpatria,Scotiabank Colpatria Avenida Jiménez,Calle 12C # 8-35 Local 101,4.60149111,-74.07492549
903,scotiabank-colpatria,Cajero Scotiabank Colpatria,Calle 97 # 17-31,4.68304585990404,-74.0505586990899
904,scotiabank-colpatria,Scotiabank Colpatria Hayuelos,Calle 20 # 82-52,4.66273235,-74.13079139
905,scotiabank-colpatria,Scotiabank Colpatria Carrera 7,Carrera 7 # 113-43,4.69179823,-74.03401972
906,scotiabank-colpatria,Scotiabank Colpatria Parque Nacional,Carrera 7 # 37-21,4.6249015,-74.06607435
907,scotiabank-colpatria,Scotiabank Colpatria Restrepo,Carrera 20 # 15-15 Sur,4.58752475,-74.10067632
908,scotiabank-colpatria,Cajero Automatico Scotiabank Colpatria Jumbo,Carrera 32 # 17B-04,4.61850722305,-74.0904866666
909,scotiabank-colpatria,Scotiabank Colpatria Niza,Carrera 55A # 125B-20,4.71154098,-74.07391188
910,scotiabank-colpatria,Scotiabank Colpatria Puente Aranda,Calle 13 # 65-71,4.63485277,-74.11555245
911,scotiabank-colpatria,Scotiabank Colpatria Avenida El Dorado,Avenida El Dorado # 100-55,4.68804326,-74.12976549
912,scotiabank-colpatria,Scotiabank Colpatria Parque Central Bavaria,Carrera 13 # 29-25,4.61619176,-74.06941917
