Shape *,OBJECTID_1,objectid,cenefa_par,mdoulo_par,zona_parad,nombre_par,direccion_,localidad_,consola_pa,panel_para,audio_para,Latitud,Longitud,Nombre_Localidad,Nombre_Zona,Localidad
Point,1501,58788,095B09,B,9,IED Benjamín Herrera,AV. 1 de Mayo - KR 50B,16,AV. 1 de Mayo - KR 50B (095B09),AV. 1 de Mayo - KR 50B,Avenida primero de mayo,4.60349,-74.122983,Puente Aranda,9,Puente Aranda
Point,1502,58789,095C07,C,7,Br. Lusitania,AK 68 - CL 12A,8,AK 68 - CL 12A  (095C07),AK 68 - CL 12A,Avenida Carrera 68 Calle 12 A,4.636743,-74.119191,Kennedy,7,Kennedy
Point,1503,58790,095D07,D,7,Br. Lusitania,AK 68 - CL 12A,8,AK 68 - CL 12A  (095D07),AK 68 - CL 12A,Avenida Carrera 68 Calle 12 A,4.636953,-74.118988,Kennedy,7,Kennedy
Point,1504,58791,096A00,A,0,Br. La Alameda,AK 13 - CL 20,3,AK 13 - CL 20 (096A00),AK 13 - CL 20,Avenida Carrera 13 Calle 20,4.609007,-74.074573,Santa Fe,0,Santa Fe
Point,1505,58792,096A01,A,1,Santa Teresa,CL 165 - AK 7,1,CL 165 - AK 7 (096A01),CL 165 - AK 7,Calle 165 Avenida Carrera Séptima,4.741354,-74.023762,Usaquén,1,Usaquén
Point,1506,58793,096A03,A,3,Br. La Toscana,CL 132 D - KR 140 C,11,CL 132 D - KR 140 C  (096A03),CL 132 D - KR 140 C,Calle 132 D Carrera 140 C,4.744797,-74.116331,Suba,3,Suba
Point,1507,58794,096A04,A,4,CAI Villas de Granada,KR 112 A - CL 77C,10,KR 112 A - CL 77C (096A04),KR 112 A - CL 77C,Carrera 112 A Calle 77 C,4.717269,-74.122542,Engativá,4,Engativá
Point,1508,58795,096A05,A,5,Pq. Empresarial El Dorado,TV 93 - CL 53,10,TV 93 - CL 53 (096A05),TV 93 - CL 53,Transversal 93 Calle 53,4.687582,-74.119688,Engativá,5,Engativá
Point,1509,58796,096A06,A,6,Urbanización Brisas,KR 129 - CL 22G,9,KR 129 - CL 22G (096A06),KR 129 - CL 22G,Avenida Carrera 129 Calle 22 G,4.696974,-74.155783,Fontibón,6,Fontibón
Point,1510,58797,096A07,A,7,Colegio Nicolás Esguerra,AK 68 - CL 8,8,AK 68 - CL 8 (096A07),AK 68 - CL 8,Avenida Carrera 68 Calle Octava,4.630889,-74.12181,Kennedy,7,Kennedy
Point,1511,58798,096A08,A,8,Br. Brasil II Sector,KR 88C - CL 49A Sur,7,KR 88C - CL 49A Sur (096A08),KR 88C - CL 49A Sur,Carrera 88 C Calle 49 A Sur,4.631641,-74.178819,Bosa,8,Bosa
Point,1512,58799,096A09,A,9,Br. Tejar,AV. 1 de Mayo - KR 52A,16,AV. 1 de Mayo - KR 52A (096A09),AV. 1 de Mayo - KR 52A,Avenida Primero de Mayo Carrera 52 A,4.606833,-74.126811,Puente Aranda,9,Puente Aranda
Point,1513,58800,096A10,A,10,Estación NQS - Calle 30 Sur,Auto Sur - CL 30 Sur,15,Auto Sur - CL 30 Sur (096A10),Auto Sur - CL 30 Sur,Autopista Sur Calle 30 Sur,4.594627,-74.117763,Antonio Nariño,10,Puente Aranda
Point,1514,58801,096A11,A,11,Calle 50 Sur,KR 25 - CL 52B Sur,6,KR 25 - CL 52B Sur (096A11),KR 25 - CL 52B Sur,Carrera 25 Calle 50 A Sur,4.578926,-74.13453,Tunjuelito,11,Tunjuelito
Point,1515,58802,096A13,A,13,Br. Barcelona Sur,AK 10 - CL 34 Sur,4,AK 10 - CL 34 Sur (096A13),AK 10 - CL 34 Sur,Avenida Carrera Décima Calle 34 Sur,4.567632,-74.101642,San Cristobal,13,San Cristobal
Point,1516,58803,096B07,B,7,Colegio Nicolás Esguerra,AK 68 - CL 9,8,AK 68 - CL 9 (096B07),AK 68 - CL 9,Avenida Carrera 68 Calle Novena,4.63124,-74.121694,Kennedy,7,Kennedy
Point,1517,58804,096B09,B,9,Br. Tejar,AV. 1 de Mayo - KR 51,16,AV. 1 de Mayo - KR 51 (096B09),AV. 1 de Mayo - KR 51,Avenida primero de mayo,4.607205,-74.127168,Puente Aranda,9,Puente Aranda
Point,1518,58805,096C07,C,7,Colegio Nicolás Esguerra,AK 68 - CL 9C,8,AK 68 - CL 9C (096C07),AK 68 - CL 9C,Avenida Carrera 68 Calle Novena C,4.632017,-74.12135,Kennedy,7,Kennedy
Point,1519,58806,096D07,D,7,Colegio Nicolás Esguerra,AK 68 - CL 9C,8,AK 68 - CL 9C (096D07),AK 68 - CL 9C,Avenida Carrera 68 Calle Novena C,4.632398,-74.121188,Kennedy,7,Kennedy
Point,1520,58807,097A00,A,0,Br. La Alameda,AK 13 - CL 23,3,AK 13 - CL 23 (097A00),AK 13 - CL 23,Avenida Carrera 13 Calle 23,4.61111,-74.072827,Santa Fe,0,Santa Fe
Point,1521,58808,097A01,A,1,San Cristóbal Norte 2,CL 165 - AK 7,1,CL 165 - AK 7 (097A01),CL 165 - AK 7,Calle 165 Avenida Carrera Séptima,4.741131,-74.023057,Usaquén,1,Usaquén
Point,1522,58809,097A02,A,2,Br. Las Villas,AV. Suba - CL 128 Bis A,11,AV. Suba - CL 128 Bis A (097A02),AV. Suba - CL 128 Bis A,Avenida Suba Calle 128 Bis A,4.716056,-74.073135,Suba,2,Suba
Point,1523,58810,097A03,A,3,Br. Tuna Baja,KR 106A - CL 153,11,KR 106A - CL 153 (097A03),KR 106A - CL 153,Carrera 106 A Calle 153,4.755355,-74.092879,Suba,3,Suba
Point,1524,58811,097A05,A,5,Br. Normandía Occidental,AC 53 - KR 72A,10,AC 53 - KR 72A (097A05),AC 53 - KR 72A,Avenida Calle 53 Carrera 72 A,4.671999,-74.107563,Engativá,5,Engativá
Point,1525,58812,097A06,A,6,Br. Brisas Aldea Fontibón,AK 129 - CL 22G,9,AK 129 - CL 22G (097A06),AK 129 - CL 22G,Avenida Carrera 129 Calle 22 G,4.696896,-74.155727,Fontibón,6,Fontibón
Point,1526,58813,097A07,A,7,Avenida Américas,AK 68 - CL 4G,8,AK 68 - CL 4G (097A07),AK 68 - CL 4G,Avenida Carrera 68 Calle Cuarta G,4.627215,-74.123327,Kennedy,7,Kennedy
Point,1527,58814,097A08,A,8,Br. Las Margaritas,KR 88C - CL 49D,7,KR 88C - CL 49D (097A08),KR 88C - CL 49D,Carrera 88 C Calle 49 D,4.631031,-74.179971,Bosa,8,Bosa
Point,1528,58815,097A09,A,9,Br. Provivienda,AV. 1 de Mayo - KR 69B,8,AV. 1 de Mayo - KR 69B (097A09),AV. 1 de Mayo - KR 69B,Avenida Primero de Mayo Carrera 69 Be,4.61308,-74.134833,Kennedy,9,Kennedy
Point,1529,58816,097A11,A,11,Colegio Marco Fidel Suarez,KR 25 - CL 52 Sur,6,KR 25 - CL 52 Sur (097A11),KR 25 - CL 52 Sur,Carrera 25 Calle 52 Sur,4.577918,-74.137623,Tunjuelito,11,Tunjuelito
Point,1530,58817,097A12,A,12,Centro Usme - La Esperanza,KR 3 - CL 136 Sur,5,KR 3 - CL 136 Sur (097A12),KR 3 - CL 136 Sur,Carrera Tercera Calle 136 Sur,4.473036,-74.122475,Usme,12,Usme
Point,1531,58818,097A13,A,13,Hsp San Blas,TV 2B Este - CL 17 Sur,4,TV 2B Este - CL 17 Sur (097A13),TV 2B Este - CL 17 Sur,Transversal Segunda Be Este Calle 17 Sur,4.57031,-74.083428,San Cristobal,13,San Cristobal
Point,1532,58819,097B07,B,7,Avenida Américas,AK 68 - CL 4G,8,AK 68 - CL 4G (097B07),AK 68 - CL 4G,Avenida Carrera 68 Calle Cuarta G,4.627507,-74.12322,Kennedy,7,Kennedy
Point,1533,58820,097B12,B,12,Centro Usme - La Esperanza,KR 3 - CL 136 Sur,5,KR 3 - CL 136 Sur (097B12),KR 3 - CL 136 Sur,Carrera Tercera Calle 136 Sur,4.47235,-74.123239,Usme,12,Usme
Point,1534,58821,097C07,C,7,AV. Américas,AK 68 - CL 5,8,AK 68 - CL 5 (097C07),AK 68 - CL 5,Avenida Carrera 68 Calle Quinta,4.627729,-74.123138,Kennedy,7,Kennedy
Point,1535,58822,097D07,D,7,AV. Américas,AK 68 - CL 5,8,AK 68 - CL 5 (097D07),AK 68 - CL 5,Avenida Carrera 68 Calle Quinta,4.627975,-74.12305,Kennedy,7,Kennedy
Point,1536,58823,098A00,A,0,Br. Chapinero Central,AK 13 - CL 57,2,AK 13 - CL 57 (098A00),AK 13 - CL 57,Avenida Carrera 13 Calle 57,4.644222,-74.064463,Chapinero,0,Chapinero
Point,1537,58824,098A01,A,1,Santa Teresa,CL 165 - KR 8A,1,CL 165 - KR 8A (098A01),CL 165 - KR 8A,Calle 165 Carrera Octava A,4.741875,-74.026326,Usaquén,1,Usaquén
Point,1538,58825,098A02,A,2,Br Granada Norte,AC 170 - KR 49B,11,AC 170 - KR 49B (098A02),AC 170 - KR 49B,Avenida Calle 170 Carrera 49 Be,4.752178,-74.050116,Suba,2,Suba
Point,1539,58826,098A03,A,3,Tuna Baja III y IIIA,KR 106A - CL 153,11,KR 106A - CL 153 (098A03),KR 106A - CL 153,Carrera 106 A Calle 153,4.755269,-74.092807,Suba,3,Suba
Point,1540,58827,098A04,A,4,Br. Villas de Granada I,KR 112F - CL 78D,10,KR 112F - CL 78D (098A04),KR 112F - CL 78D,Carrera 112 F Calle 78 D,4.718387,-74.121008,Engativá,4,Engativá
Point,1541,58828,098A05,A,5,Br. Normandía,AC 53 - KR 71C,10,AC 53 - KR 71C (098A05),AC 53 - KR 71C,Avenida Calle 53 Carrera 71 C,4.670941,-74.106345,Engativá,5,Engativá
Point,1542,58829,098A06,A,6,Parque Industrial de Occidente,AK 129 - CL 22C,9,AK 129 - CL 22C (098A06),AK 129 - CL 22C,Avenida Carrera 129 Calle 22 C,4.695651,-74.157793,Fontibón,6,Fontibón
Point,1543,58830,098A07,A,7,Br. La Igualdad,AK 68 - AC 3,8,AK 68 - AC 3 (098A07),AK 68 - AC 3,Avenida Carrera 68 Avenida Calle Tercera,4.622097,-74.125185,Kennedy,7,Kennedy
Point,1544,58831,098A08,A,8,Br. El Porvenir Parcela 33,KR 88C - CL 50 Sur,7,KR 88C - CL 50 Sur (098A08),KR 88C - CL 50 Sur,Carrera 88 C Calle 50 Sur,4.630982,-74.180314,Bosa,8,Bosa
Point,1545,58832,098A09,A,9,Floralia,AV. 1 de Mayo - KR 68D,8,AV. 1 de Mayo - KR 68D (098A09),AV. 1 de Mayo - KR 68D,Avenida Primero de Mayo Carrera 68 D,4.610604,-74.131423,Kennedy,9,Kennedy
Point,1546,58833,098A11,A,11,Br. Tunal Oriental,KR 25 - CL 55A Sur,6,KR 25 - CL 55A Sur (098A11),KR 25 - CL 55A Sur,Carrera 25 Calle 55 A Sur,4.576882,-74.139908,Tunjuelito,11,Tunjuelito
Point,1547,58834,098A12,A,12,Br. Centro Usme,KR 3 - CL 133C Sur,5,KR 3 - CL 133C Sur (098A12),KR 3 - CL 133C Sur,Carrera Tercera Calle 133 C Sur,4.476739,-74.122414,Usme,12,Usme
Point,1548,58835,098A13,A,13,IED Manuelita Sáenz,TV 2B Este - CL 18 Sur,4,TV 2B Este - CL 18 Sur (098A13),TV 2B Este - CL 18 Sur,Avenida Primero de Mayo Carrera 18,4.570263,-74.084094,San Cristobal,13,San Cristobal
Point,1549,58836,098B00,B,0,Br. Chapinero Central,AK 13 - CL 58,2,AK 13 - CL 58 (098B00),AK 13 - CL 58,Avenida Carrera 13 Calle 58,4.644766,-74.064391,Chapinero,0,Chapinero
Point,1550,58837,098B02,B,2,Br. Granada Norte,AC 170 - KR 49B,11,AC 170 - KR 49B (098B02),AC 170 - KR 49B,(en blanco),4.752323,-74.050833,Suba,2,Suba
Point,1551,58838,098B07,B,7,Br. La Igualdad,AK 68 - AC 3,8,AK 68 - AC 3 (098B07),AK 68 - AC 3,Avenida Carrera 68 Avenida Calle Tercera,4.6227,-74.124974,Kennedy,7,Kennedy
Point,1552,58839,098B09,B,9,Floralia,AV. 1 de Mayo - KR 68D,8,AV. 1 de Mayo - KR 68D (098B09),AV. 1 de Mayo - KR 68D,Avenida Primero de Mayo Carrera 68 D,4.610807,-74.131757,Kennedy,9,Kennedy
Point,1553,58840,098C00,C,0,Br. Chapinero Central,AK 13 - CL 58,2,AK 13 - CL 58 (098C00),AK 13 - CL 58,Avenida Carrera 13 Calle 58,4.645118,-74.064324,Chapinero,0,Chapinero
Point,1554,58841,098C07,C,7,Br. La Igualdad,AK 68 - CL 1,8,AK 68 - CL 1 (098C07),AK 68 - CL 1,Avenida Carrera 68 Calle Primera,4.623133,-74.124849,Kennedy,7,Kennedy
Point,1555,58842,098C09,C,9,Floralia,AV. 1 de Mayo - KR 68GBis,8,AV. 1 de Mayo - KR 68GBis (098C09),AV. 1 de Mayo - KR 68GBis,Avenida Primero de Mayo Carrera 68 G Bis,4.611291,-74.132569,Kennedy,9,Kennedy
Point,1556,58843,098D07,D,7,Br. La Igualdad,AK 68 - CL 1,8,AK 68 - CL 1 (098D07),AK 68 - CL 1,Avenida Carrera 68 Calle Primera,4.623798,-74.124629,Kennedy,7,Kennedy
Point,1557,58844,098D09,D,9,Floralia,AV. 1 de Mayo - KR 68GBis,8,AV. 1 de Mayo - KR 68GBis (098D09),AV. 1 de Mayo - KR 68GBis,Avenida Primero de Mayo Carrera 68 G Bis,4.611455,-74.132818,Kennedy,9,Kennedy
Point,1558,58845,9.80E+10,E,9,Floralia,AV. 1 de Mayo - KR 68I,8,AV. 1 de Mayo - KR 68I (098E09),AV. 1 de Mayo - KR 68I,Avenida Primero de Mayo Carrera 68 I,4.612008,-74.133718,Kennedy,9,Kennedy
Point,1559,58846,099A00,A,0,Br. San Felipe,KR 20A - CL 74,12,KR 20A - CL 74 (099A00),KR 20A - CL 74,Carrera 20 A Calle 74,4.661508,-74.062452,Barrios Unidos,0,Barrios Unidos
Point,1560,58847,099A01,A,1,Gimnasio Campestre,CL 165 - KR 8A,1,CL 165 - KR 8A (099A01),CL 165 - KR 8A,Calle 165 Carrera Octava A,4.741702,-74.026026,Usaquén,1,Usaquén
Point,1561,58848,099A02,A,2,Club Campestre Cafam,Auto Norte - CL 215,11,Auto Norte - CL 215 (099A02),Auto Norte - CL 215,Autopista Norte Calle 215,4.791159,-74.040197,Suba,2,Suba
Point,1562,58849,099A03,A,3,Desarrollo Los Monarcas,CL 159A - KR 106A,11,CL 159A - KR 106A (099A03),CL 159A - KR 106A,Calle 159 A Carrera 106 A,4.757559,-74.092129,Suba,3,Suba
Point,1563,58850,099A04,A,4,Carrera 112C,CL 79 - KR 112C,10,CL 79 - KR 112C  (099A04),CL 79 - KR 112C,Calle 79 Carrera 112 C,4.719946,-74.121731,Engativá,4,Engativá
Point,1564,58851,099A05,A,5,Br. Normandía,AC 53 - KR 70D,10,AC 53 - KR 70D (099A05),AC 53 - KR 70D,Avenida Calle 53 Carrera 70 D,4.669668,-74.105065,Engativá,5,Engativá
Point,1565,58852,099A06,A,6,Br. Brisas Aldea Fontibón,AK 129 - CL 22C,9,AK 129 - CL 22C (099A06),AK 129 - CL 22C,Avenida Carrera 129 Calle 22 C,4.695645,-74.157635,Fontibón,6,Fontibón
Point,1566,58853,099A07,A,7,AV. Américas,AK 68 - CL 4G,16,AK 68 - CL 4G (099A07),AK 68 - CL 4G,Avenida Carrera 68 Calle Cuarta G,4.628099,-74.122613,Puente Aranda,7,Puente Aranda
Point,1567,58854,099A08,A,8,Desarrollo Brasilia I Sector,KR 88C - CL 51A Sur,7,KR 88C - CL 51A Sur (099A08),KR 88C - CL 51A Sur,Carrera 88 C Calle 51 A Sur,4.630391,-74.181438,Bosa,8,Bosa
Point,1568,58855,099A09,A,9,Carvajal,AV. 1 de Mayo - KR 69CBis,8,AV. 1 de Mayo - KR 69CBis (099A09),AV. 1 de Mayo - KR 69CBis,Avenida Primero de Mayo Carrera 69 C Bis,4.615172,-74.136577,Kennedy,9,Kennedy
Point,1569,58856,099A10,A,10,Br. Santa Viviana,DG 75D Sur - KR 75F,19,DG 75D Sur - KR 75F (099A10),DG 75D Sur - KR 75F,Diagonal 75 D Sur Carrera 75 F,4.576964,-74.17643,Ciudad Bolivar,10,Ciudad Bolivar
Point,1570,58857,099A11,A,11,Central de mezclas,AV. Boyacá - KR 16D,19,AV. Boyacá - KR 16D (099A11),AV. Boyacá - KR 16D,Avenida Boyacá Carrera 16 D,4.546874,-74.136649,Ciudad Bolivar,11,Ciudad Bolivar
Point,1571,58858,099A12,A,12,Br. Centro Usme Urbano,KR 3 - CL 133C Sur,5,KR 3 - CL 133C Sur (099A12),KR 3 - CL 133C Sur,Carrera Tercera Calle 133 C Sur,4.476557,-74.122323,Usme,12,Usme
Point,1572,58859,099A13,A,13,Hsp. San Cristóbal,AV. 1 de Mayo - KR 9A,4,AV. 1 de Mayo - KR 9A (099A13),AV. 1 de Mayo - KR 9A,Avenida Primero de Mayo Carrera Novena A,4.575452,-74.094064,San Cristobal,13,San Cristobal
Point,1573,58860,099B07,B,7,Avenida Américas,AK 68- CL 4G,16,AK 68- CL 4G (099B07),AK 68- CL 4G,Avenida Carrera 68 Calle Cuarta G,4.627785,-74.122722,Puente Aranda,7,Puente Aranda
Point,1574,58861,099B09,B,9,Carvajal,AV. 1 de Mayo - KR 69CBis,8,AV. 1 de Mayo - KR 69CBis (099B09),AV. 1 de Mayo - KR 69CBis,Avenida Primero de Mayo Carrera 69 C Bis,4.615432,-74.136791,Kennedy,9,Kennedy
Point,1575,58862,099B13,B,13,Hsp. San Cristóbal,AV. 1 de Mayo - KR 8A,4,AV. 1 de Mayo - KR 8A (099B13),AV. 1 de Mayo - KR 8A,Avenida primero de mayo,4.575164,-74.093757,San Cristobal,13,San Cristobal
Point,1576,58863,099C07,C,7,AV. Américas,AK 68 - CL 4D,16,AK 68 - CL 4D (099C07),AK 68 - CL 4D,Avenida Carrera 68 Calle Cuarta D,4.627363,-74.122883,Puente Aranda,7,Puente Aranda
Point,1577,58864,099C09,C,9,Carvajal,AV. 1 de Mayo - KR70B,8,AV. 1 de Mayo - KR70B (099C09),AV. 1 de Mayo - KR70B,Avenida Primero de Mayo Carrera 70 Be,4.615853,-74.137181,Kennedy,9,Kennedy
Point,1578,58865,099D07,D,7,AV. Américas,AK 68 - CL 4D,16,AK 68 - CL 4D (099D07),AK 68 - CL 4D,Avenida Carrera 68 Calle Cuarta D,4.627028,-74.123011,Puente Aranda,7,Puente Aranda
Point,1579,58866,099D09,D,9,Carvajal,AV. 1 de Mayo - KR 69C,8,AV. 1 de Mayo - KR 69C (099D09),AV. 1 de Mayo - KR 69C,Avenida Primero de Mayo Carrera 70 Be,4.616059,-74.137345,Kennedy,9,Kennedy
Point,1580,58867,9.90E+10,E,9,Carvajal,AV. 1 de Mayo - KR 69C,8,AV. 1 de Mayo - KR 69C (099E09),AV. 1 de Mayo - KR 69C,Avenida Primero de Mayo Carrera 70 Be,4.616168,-74.13744,Kennedy,9,Kennedy
Point,1581,58868,100A00,A,0,Br. Concepción Norte,KR 17 - AC 72,12,KR 17 - AC 72 (100A00),KR 17 - AC 72,Carrera 17 Avenida Calle 72,4.659398,-74.063754,Barrios Unidos,0,Barrios Unidos
Point,1582,58869,100A01,A,1,Br. San Cristóbal Norte,CL 165 - KR 8H,1,CL 165 - KR 8H (100A01),CL 165 - KR 8H,Calle 165 Carrera Octava H,4.742739,-74.031209,Usaquén,1,Usaquén
Point,1583,58870,100A02,A,2,Urb. Tejares del Norte,AC 183 - KR 51,11,AC 183 - KR 51 (100A02),AC 183 - KR 51,Avenida Calle 183 Carrera 51,4.762105,-74.048409,Suba,2,Suba
Point,1584,58871,100A03,A,3,Desarrollo Villa Esperanza,CL 159A - KR 106A,11,CL 159A - KR 106A (100A03),CL 159A - KR 106A,Calle 159 A Carrera 106 A,4.757649,-74.092016,Suba,3,Suba
Point,1585,58872,100A04,A,4,Br. Villas de Granada,CL 79 - KR 112F,10,CL 79 - KR 112F (100A04),CL 79 - KR 112F,Calle 79 Carrera 112 F,4.719809,-74.12126,Engativá,4,Engativá
Point,1586,58873,100A05,A,5,Br. Normandía,AC 53 - KR 71A,10,AC 53 - KR 71A (100A05),AC 53 - KR 71A,Avenida Calle 53 Carrera 71 A,4.669983,-74.105639,Engativá,5,Engativá
Point,1587,58874,100A06,A,6,Br. Puente Grande,TV 128 - CL 17F,9,TV 128 - CL 17F (100A06),TV 128 - CL 17F,Transversal 128 Calle 17 F,4.68992,-74.161889,Fontibón,6,Fontibón
Point,1588,58875,100A07,A,7,Avenida Calle 3,AK 68 - AC 3,16,AK 68 - AC 3 (100A07),AK 68 - AC 3,Avenida Carrera 68 Avenida Calle Tercera,4.624807,-74.123909,Puente Aranda,7,Puente Aranda
Point,1589,58876,100A08,A,8,Br. Holanda I Sector,KR 88C - CL 54F Sur,7,KR 88C - CL 54F Sur (100A08),KR 88C - CL 54F Sur,Carrera 88 C Calle 54 F Sur,4.628235,-74.186255,Bosa,8,Bosa
Point,1590,58877,100A09,A,9,Br. Roma,AV. A. Mejía - CL 57B Sur,8,AV. A. Mejía - CL 57B Sur (100A09),AV. A. Mejía - CL 57B Sur,Avenida Agoberto Mejía Calle 57 Be Sur,4.611936,-74.177329,Kennedy,9,Kennedy
Point,1591,58878,100A10,A,10,Br. Santa Viviana,DG 75D Sur - TV 75H,19,DG 75D Sur - TV 75H (100A10),DG 75D Sur - TV 75H,Diagonal 75 D Sur Transversal 75 H,4.577047,-74.176389,Ciudad Bolivar,10,Ciudad Bolivar
Point,1592,58879,100A11,A,11,Salón Comunal Restrepo,AK 27 - CL 13 Sur,15,AK 27 - CL 13 Sur (100A11),AK 27 - CL 13 Sur,Avenida Carrera 27 Calle 13 Sur,4.59361,-74.104315,Antonio Nariño,11,Antonio Nariño
Point,1593,58880,100A12,A,12,Br. Centro Usme,KR 3 - CL 131 Sur,5,KR 3 - CL 131 Sur (100A12),KR 3 - CL 131 Sur,Carrera Tercera Calle 131 Sur,4.479639,-74.121379,Usme,12,Usme
Point,1594,58881,100A13,A,13,Hsp. San Cristóbal,AV. 1 de Mayo - KR 9A,4,AV. 1 de Mayo - KR 9A (100A13),AV. 1 de Mayo - KR 9A,Avenida Primero de Mayo Carrera Novena A,4.574755,-74.093732,San Cristobal,13,San Cristobal
Point,1595,58882,100B00,B,0,Br. Concepción Norte,KR 17 - CL 71,12,KR 17 - CL 71 (100B00),KR 17 - CL 71,Carrera 17 Calle 71,4.659881,-74.063448,Barrios Unidos,0,Barrios Unidos
Point,1596,58883,100B07,B,7,Avenida Calle 3,AK 68 - CL 1 Sur,16,AK 68 - CL 1 Sur (100B07),AK 68 - CL 1 Sur,Avenida Carrera 68 Calle Primera Sur,4.623075,-74.124508,Puente Aranda,7,Puente Aranda
Point,1597,58884,100B09,B,9,Br. Roma,AV. A. Mejía - CL 57G Sur,8,AV. A. Mejía - CL 57G Sur (100B09),AV. A. Mejía - CL 57G Sur,Avenida Agoberto Mejía Calle 57 G Sur,4.611644,-74.17763,Kennedy,9,Kennedy
Point,1598,58885,100B13,B,13,Hsp. San Cristóbal,AV. 1 de Mayo - KR 8A,4,AV. 1 de Mayo - KR 8A (100B13),AV. 1 de Mayo - KR 8A,Avenida primero de mayo,4.57498,-74.093952,San Cristobal,13,San Cristobal
Point,1599,58886,100C07,C,7,Avenida Calle 3,AK 68 - CL 1A,16,AK 68 - CL 1A (100C07),AK 68 - CL 1A,Avenida Carrera 68 Calle Primera A,4.622705,-74.124615,Puente Aranda,7,Puente Aranda
Point,1600,58887,100D07,D,7,Avenida Calle 3,AK 68 - CL 1,16,AK 68 - CL 1 (100D07),AK 68 - CL 1,Avenida Carrera 68 Calle Primera,4.622225,-74.124776,Puente Aranda,7,Puente Aranda
Point,1601,58888,101A00,A,0,Br. La Esperanza,KR 17 - CL 63C,12,KR 17 - CL 63C (101A00),KR 17 - CL 63C,Carrera 17 Calle 63 C,4.650875,-74.067432,Barrios Unidos,0,Barrios Unidos
Point,1602,58889,101A01,A,1,Br. San Cristóbal Norte,CL 165 - KR 8F,1,CL 165 - KR 8F (101A01),CL 165 - KR 8F,Calle 165 Carrera Octava F,4.742292,-74.029002,Usaquén,1,Usaquén
Point,1603,58890,101A02,A,2,Cementerio Jardines del Recuerdo,Auto Norte - CL 197,11,Auto Norte - CL 197 (101A02),Auto Norte - CL 197,Autopista Norte Calle 197,4.776809,-74.042618,Suba,2,Suba
Point,1604,58891,101A03,A,3,Clínica Juan N. Corpas,AV. Corpas - CL 159A,11,AV. Corpas - CL 159A (101A03),AV. Corpas - CL 159A,Avenida Corpas Calle 159 A,4.761,-74.092319,Suba,3,Suba
Point,1605,58892,101A04,A,4,Br. La Serena,AC 90 - KR 76B,10,AC 90 - KR 76B (101A04),AC 90 - KR 76B,Avenida Calle 90 Carrera 76 Be,4.708284,-74.092491,Engativá,4,Engativá
Point,1606,58893,101A05,A,5,Estación U. Nacional,AV. NQS - CL 45,13,AV. NQS - CL 45 (101A05),AV. NQS - CL 45,Avenida N Q S Calle 45,4.634799,-74.079762,Teusaquillo,5,Teusaquillo
Point,1607,58894,101A06,A,6,IED Antonio Van Uden Sede B,AK 128 - CL 17F,9,AK 128 - CL 17F (101A06),AK 128 - CL 17F,Avenida Carrera 128 Calle 17 F,4.692999,-74.161541,Fontibón,6,Fontibón
Point,1608,58895,101A07,A,7,Colegio Nicolás Esguerra,AK 68- CL 10,16,AK 68- CL 10 (101A07),AK 68- CL 10,Avenida Carrera 68 Calle Décima,4.633158,-74.120512,Puente Aranda,7,Puente Aranda
Point,1609,58896,101A08,A,8,Br. Holanda I Sector,KR 88C - CL 56 Sur,7,KR 88C - CL 56 Sur (101A08),KR 88C - CL 56 Sur,Carrera 88 C Calle 56 Sur,4.627827,-74.18693,Bosa,8,Bosa
Point,1610,58897,101A09,A,9,Br. Class,AV. A. Mejía - CL 57D Sur,8,AV. A. Mejía - CL 57D Sur (101A09),AV. A. Mejía - CL 57D Sur,Avenida Agoberto Mejía Calle 57 D Sur,4.612244,-74.177368,Kennedy,9,Kennedy
Point,1611,58898,101A10,A,10,Br. La Unión Divino Niño,CL 75D Sur - TV 73C,19,CL 75D Sur - TV 73C (101A10),CL 75D Sur - TV 73C,Calle 75 D Sur Transversal 73 C,4.575419,-74.17072,Ciudad Bolivar,10,Ciudad Bolivar
Point,1612,58899,101A11,A,11,Br. Restrepo Occidental,AV. 1 De Mayo - KR 26,15,AV. 1 De Mayo - KR 26  (101A11),AV. 1 De Mayo - KR 26,Avenida Primero de Mayo Carrera 26,4.589075,-74.108704,Antonio Nariño,11,Antonio Nariño
Point,1613,58900,101A12,A,12,Br. La Requilina,KR 3 - CL 131 Sur,5,KR 3 - CL 131 Sur (101A12),KR 3 - CL 131 Sur,Carrera Tercera Calle 131 Sur,4.479751,-74.12119,Usme,12,Usme
Point,1614,58901,101A13,A,13,Br. Sociego,AV. 1 de Mayo - KR 7B,4,AV. 1 de Mayo - KR 7B (101A13),AV. 1 de Mayo - KR 7B,Avenida Primero de Mayo Carrera Séptima Be,4.573872,-74.092511,San Cristobal,13,San Cristobal
Point,1615,58902,101B00,B,0,Br. La Esperanza,KR 17 - CL 63,12,KR 17 - CL 63 (101B00),KR 17 - CL 63,Carrera 17 Calle 63,4.651427,-74.067343,Barrios Unidos,0,Barrios Unidos
Point,1616,58903,101B07,B,7,Colegio Nicolás Esguerra,AK 68 - CL 10,16,AK 68 - CL 10 (101B07),AK 68 - CL 10,Avenida Carrera 68 Calle Décima,4.632669,-74.12071,Puente Aranda,7,Puente Aranda
