bank_key,bank_name,bank_address,bank_latitude,bank_longitude,Localidad
scotiabank-colpatria,Scotiabank Colpatria Paralelo 108,Calle 108 # 45-30,4.69547912,-74.05625969,Suba
scotiabank-colpatria,Scotiabank Colpatria Paloquemao,Carrera 30 # 19,4.61952374,-74.08705096,Los Mártires
scotiabank-colpatria,Scotiabank Colpatria Kennedy,Transversal 73D # 39A-48 Sur,4.61719303,-74.15167863,Kennedy
scotiabank-colpatria,Scotiabank Colpatria Santa Bárbara,Carrera 17 # 122-05,4.70124668,-74.0456083,Usaquén
scotiabank-colpatria,Scotiabank Colpatria Rosales,Calle 72 # 5-83,4.65386195,-74.05422249,Chapinero
scotiabank-colpatria,Scotiabank Colpatria Esperanza,Avenida La esperanza # 59-60,4.64477981,-74.10084881,Teusaquillo
scotiabank-colpatria,Scotiabank Colpatria Calle 93,Carrera 11 # 93-61,4.67473474,-74.04752787,Chapinero
scotiabank-colpatria,Scotiabank Colpatria 1 de Mayo,Avenida 1 de Mayo Calle 39 Sur,4.6172952,-74.15106804,Kennedy
scotiabank-colpatria,Cajero Scotiabank Colpatria Unicentro,Carrera 15 # 127-23,4.70471896706347,-74.0429131663914,Usaquén
scotiabank-colpatria,Scotiabank Colpatria Cedritos,Carrera 19 # 145-09,4.7268076,-74.04584431,Usaquén
scotiabank-colpatria,Scotiabank Colpatria Avenida Chile,Calle 72 # 8-67,4.65569168,-74.05673514,Chapinero
scotiabank-colpatria,Scotiabank Colpatria Metrópolis,Avenida Calle 68 # 75A-50,4.68038455,-74.08312849,Barrios Unidos
scotiabank-colpatria,Scotiabank Colpatria Calle 26,Calle 26 # 69-63,4.65795827,-74.1069863,Fontibón
scotiabank-colpatria,Scotiabank Colpatria Locatel,Avenida Carrera 9 # 139-47,4.71721372,-74.032659,Usaquén
scotiabank-colpatria,Scotiabank Colpatria Lourdes,Carrera 13 # 63-39,4.64957917,-74.06358402,Chapinero
scotiabank-colpatria,Scotiabank Colpatria Calle 100,Carrera 9A # 99-02,4.68088959,-74.04201891,Chapinero
scotiabank-colpatria,Scotiabank Colpatria Santafé,Calle 185 # 45-03,4.762572524280281,-74.04525518417358,Suba
scotiabank-colpatria,Scotiabank Colpatria Avenida Jiménez,Calle 12C # 8-35 Local 101,4.60149111,-74.07492549,La Candelaria
scotiabank-colpatria,Cajero Scotiabank Colpatria,Calle 97 # 17-31,4.68304585990404,-74.0505586990899,Chapinero
scotiabank-colpatria,Scotiabank Colpatria Hayuelos,Calle 20 # 82-52,4.66273235,-74.13079139,Fontibón
scotiabank-colpatria,Scotiabank Colpatria Carrera 7,Carrera 7 # 113-43,4.69179823,-74.03401972,Usaquén
scotiabank-colpatria,Scotiabank Colpatria Parque Nacional,Carrera 7 # 37-21,4.6249015,-74.06607435,Santa Fe
scotiabank-colpatria,Scotiabank Colpatria Restrepo,Carrera 20 # 15-15 Sur,4.58752475,-74.10067632,Antonio Nariño
scotiabank-colpatria,Cajero Automatico Scotiabank Colpatria Jumbo,Carrera 32 # 17B-04,4.61850722305,-74.0904866666,Puente Aranda
scotiabank-colpatria,Scotiabank Colpatria Niza,Carrera 55A # 125B-20,4.71154098,-74.07391188,Suba
scotiabank-colpatria,Scotiabank Colpatria Puente Aranda,Calle 13 # 65-71,4.63485277,-74.11555245,Puente Aranda
scotiabank-colpatria,Scotiabank Colpatria Avenida El Dorado,Avenida El Dorado # 100-55,4.68804326,-74.12976549,Fontibón
scotiabank-colpatria,Scotiabank Colpatria Parque Central Bavaria,Carrera 13 # 29-25,4.61619176,-74.06941917,Santa Fe
